Operator,Indoor_Outdoor_Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Airtel,Indoor,4G,1,Poor Voice Quality,28.59938333,77.19582667,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,28.63198,77.20424167,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,28.59934833,77.19567667,NCT
Airtel,Indoor,3G,1,Poor Voice Quality,28.59934833,77.19567667,NCT
Airtel,Indoor,3G,1,Poor Voice Quality,28.59934833,77.19567667,NCT
Airtel,Indoor,4G,4,Satisfactory,18.9382626,72.8363323,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
Airtel,Travelling,4G,2,Poor Voice Quality,28.49785718,77.09556565,Haryana
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,18.4853866,73.796883,Maharashtra
Idea,Outdoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.98428731,72.60471062,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,28.5208675,77.0812213,Haryana
RJio,Indoor,4G,1,Call Dropped,12.9626349,80.189511,Tamil Nadu
Idea,Outdoor,Unknown,5,Satisfactory,-1,-1,NA
Vodafone,Travelling,Unknown,4,Satisfactory,22.25692984,73.19885825,Gujarat
RJio,Indoor,4G,4,Satisfactory,28.93254275,77.73072928,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,28.5208675,77.0812213,Haryana
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
Airtel,Indoor,3G,1,Poor Voice Quality,19.1119177,72.9105678,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.4853866,73.796883,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,26.83158243,75.83102397,Rajasthan
Airtel,Indoor,3G,5,Satisfactory,19.1169554,72.86079189,Maharashtra
Idea,Indoor,4G,4,Satisfactory,30.21743782,74.97219735,Punjab
RJio,Indoor,4G,1,Poor Voice Quality,17.47278883,78.38476046,Telangana
Airtel,Indoor,Unknown,5,Satisfactory,26.8031279,84.519147,Bihar
Tata,Indoor,Unknown,5,Satisfactory,12.9673054,77.5425817,Karnataka
Tata,Indoor,Unknown,5,Satisfactory,12.9671824,77.5423944,Karnataka
Idea,Indoor,3G,4,Satisfactory,30.21743782,74.97219735,Punjab
RJio,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,Unknown,5,Satisfactory,26.80230692,80.91942182,Uttar Pradesh
Airtel,Indoor,3G,5,Satisfactory,19.1169554,72.86079189,Maharashtra
Vodafone,Travelling,Unknown,1,Poor Voice Quality,28.49785718,77.09556565,Haryana
RJio,Indoor,4G,4,Satisfactory,20.0044049,73.9531383,Maharashtra
Idea,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,5,Satisfactory,19.1169554,72.86079189,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,28.54524452,77.41109044,Uttar Pradesh
Vodafone,Indoor,3G,2,Poor Voice Quality,19.02145516,72.83741304,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,17.4484131,78.3628941,Telangana
Airtel,Travelling,4G,2,Poor Voice Quality,28.49785718,77.09556565,Haryana
RJio,Indoor,4G,4,Satisfactory,18.4853866,73.796883,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,18.5153133,73.9277155,Maharashtra
Idea,Travelling,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,18.4853866,73.796883,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,20.82265931,85.28441838,Odisha
Idea,Outdoor,3G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,5,Satisfactory,28.53031362,77.36208897,Uttar Pradesh
Vodafone,Indoor,4G,4,Satisfactory,30.38255833,76.86269333,Haryana
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,18.466082,73.880307,Maharashtra
Idea,Indoor,4G,5,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,3G,3,Poor Voice Quality,18.4651118,73.8803138,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,3G,3,Poor Voice Quality,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,3,Poor Voice Quality,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,5,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,5,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,5,Satisfactory,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,3,Poor Voice Quality,18.4661249,73.8802668,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661599,73.8799463,Maharashtra
Idea,Indoor,3G,3,Poor Voice Quality,18.46612258,73.88036424,Maharashtra
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
Idea,Outdoor,3G,1,Call Dropped,18.45831335,73.87822866,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,23.27307589,77.34580411,Madhya Pradesh
Idea,Indoor,3G,3,Poor Voice Quality,-1,-1,NA
Idea,Indoor,3G,5,Satisfactory,-1,-1,NA
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,13.01917,80.1883359,Tamil Nadu
Idea,Indoor,3G,4,Satisfactory,18.4661599,73.8799463,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.46612258,73.88036424,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661599,73.8799463,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4651118,73.8803138,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4645285,73.8777413,Maharashtra
Idea,Indoor,3G,4,Satisfactory,18.4661249,73.8802668,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,11.36193587,76.79022944,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,17.42324663,78.46127882,Telangana
Idea,Outdoor,4G,5,Satisfactory,-1,-1,NA
Idea,Outdoor,3G,4,Satisfactory,30.21751355,74.97200848,Punjab
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,5,Satisfactory,12.921551,77.6839229,Karnataka
Vodafone,Indoor,Unknown,1,Call Dropped,19.2063203,72.83320399,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,28.53031362,77.36208897,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,20.82265931,85.28441838,Odisha
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.47347932,88.39963602,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,18.9382386,72.8363169,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,19.1169712,72.86079448,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,13.01882351,80.18898783,Tamil Nadu
Idea,Indoor,Unknown,5,Satisfactory,18.4499618,73.8206661,Maharashtra
Airtel,Travelling,4G,3,Satisfactory,17.31307349,78.51714574,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,20.82265931,85.28441838,Odisha
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
BSNL,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,13.0191694,80.1883458,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,26.02401911,89.98361776,Assam
Vodafone,Outdoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,13.0191694,80.1883458,Tamil Nadu
BSNL,Indoor,3G,1,Call Dropped,18.5019695,73.8325711,Maharashtra
Airtel,Indoor,4G,4,Satisfactory,13.0191694,80.1883458,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,26.9353941,80.9392628,Uttar Pradesh
Vodafone,Indoor,Unknown,4,Satisfactory,11.08208219,76.99788577,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,13.0191706,80.1883344,Tamil Nadu
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,30.73887187,76.77736451,Chandigarh
RJio,Indoor,4G,4,Satisfactory,22.47347932,88.39963602,West Bengal
Airtel,Indoor,3G,5,Satisfactory,13.0191706,80.1883344,Tamil Nadu
BSNL,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,4,Satisfactory,23.00144873,72.58877402,Gujarat
BSNL,Travelling,3G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,4,Satisfactory,12.98018714,77.69437425,Karnataka
RJio,Indoor,4G,5,Satisfactory,22.7759365,88.3901209,West Bengal
Airtel,Indoor,Unknown,5,Satisfactory,22.9741855,88.4550514,West Bengal
Idea,Outdoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,28.3698283,76.8939653,Haryana
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Idea,Indoor,Unknown,4,Satisfactory,26.88319587,75.90079776,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,24.79234108,85.00717529,Bihar
Airtel,Indoor,3G,5,Satisfactory,24.79234108,85.00717529,Bihar
Telenor,Indoor,Unknown,5,Satisfactory,24.79234108,85.00717529,Bihar
Airtel,Indoor,Unknown,5,Satisfactory,24.79234108,85.00717529,Bihar
Airtel,Indoor,3G,5,Satisfactory,24.79234108,85.00717529,Bihar
Vodafone,Indoor,3G,3,Poor Voice Quality,18.48744406,74.13119357,Maharashtra
BSNL,Outdoor,Unknown,1,Poor Voice Quality,18.41849904,73.76404377,Maharashtra
RJio,Indoor,4G,5,Satisfactory,11.2420919,77.230636,Tamil Nadu
RJio,Outdoor,4G,4,Satisfactory,11.2395955,77.2371025,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,18.9381489,72.8363095,Maharashtra
RJio,Indoor,4G,5,Satisfactory,29.67279609,77.00750877,Haryana
BSNL,Outdoor,Unknown,1,Poor Voice Quality,18.41849904,73.76404377,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,18.5153133,73.9277155,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.2073822,73.1857808,Maharashtra
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,18.4853866,73.796883,Maharashtra
Airtel,Indoor,Unknown,3,Satisfactory,22.5445394,88.3527326,West Bengal
Idea,Indoor,3G,5,Satisfactory,18.4499618,73.8206661,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,23.27307589,77.34580411,Madhya Pradesh
Airtel,Indoor,4G,5,Satisfactory,13.00969897,77.52349245,Karnataka
Airtel,Indoor,Unknown,1,Poor Voice Quality,26.8545991,75.7666524,Rajasthan
Airtel,Indoor,Unknown,1,Poor Voice Quality,26.9369962,75.795896,Rajasthan
RJio,Indoor,4G,5,Satisfactory,28.5326307,77.2172537,NCT
Airtel,Indoor,4G,4,Satisfactory,13.0191706,80.1883344,Tamil Nadu
BSNL,Indoor,2G,5,Satisfactory,26.24317,72.97195833,Rajasthan
Idea,Indoor,3G,3,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,17.47278883,78.38476046,Telangana
Vodafone,Indoor,4G,5,Satisfactory,19.2024383,72.9780995,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,17.4484137,78.3628943,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,28.6316974,77.2050122,NCT
Airtel,Indoor,4G,4,Satisfactory,13.0191676,80.1883695,Tamil Nadu
Idea,Indoor,Unknown,2,Poor Voice Quality,22.570022,88.34760657,West Bengal
RJio,Indoor,4G,4,Satisfactory,28.93254275,77.73072928,Uttar Pradesh
Airtel,Indoor,Unknown,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,Unknown,2,Poor Voice Quality,-1,-1,NA
Vodafone,Travelling,4G,1,Poor Voice Quality,28.2064199,76.8515498,Rajasthan
RJio,Outdoor,4G,1,Poor Voice Quality,20.82265931,85.28441838,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,28.93254275,77.73072928,Uttar Pradesh
Airtel,Indoor,Unknown,3,Satisfactory,23.6270542,85.5180966,Jharkhand
Airtel,Indoor,4G,4,Satisfactory,13.0191639,80.1883497,Tamil Nadu
RJio,Travelling,4G,5,Satisfactory,17.4151666,74.931118,Maharashtra
Idea,Travelling,4G,5,Satisfactory,17.4151666,74.931118,Maharashtra
RJio,Travelling,4G,5,Satisfactory,17.4151666,74.931118,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,19.202418,72.978018,Maharashtra
RJio,Indoor,4G,4,Satisfactory,28.93254275,77.73072928,Uttar Pradesh
Airtel,Outdoor,Unknown,4,Satisfactory,11.2395955,77.2371025,Tamil Nadu
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,3,Satisfactory,12.94700698,80.21040801,Tamil Nadu
Idea,Outdoor,4G,5,Satisfactory,-1,-1,NA
Idea,Indoor,3G,2,Poor Voice Quality,17.49170275,78.28768355,Telangana
Airtel,Indoor,4G,4,Satisfactory,13.01882351,80.18898783,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
BSNL,Outdoor,3G,5,Satisfactory,-1,-1,NA
BSNL,Outdoor,3G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,1,Poor Voice Quality,20.82265931,85.28441838,Odisha
RJio,Indoor,4G,5,Satisfactory,21.13841194,79.08310365,Maharashtra
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,2G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,24.73339744,92.78747377,Assam
RJio,Indoor,4G,1,Poor Voice Quality,17.47278883,78.38476046,Telangana
Airtel,Indoor,4G,4,Satisfactory,13.0191835,80.1883357,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,18.9378232,72.8288022,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.9267668,72.8260083,Maharashtra
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,4,Satisfactory,28.50864588,77.08343416,Haryana
BSNL,Indoor,3G,5,Satisfactory,14.14294,79.8492767,Andhra Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,13.02208877,77.65470859,Karnataka
Airtel,Outdoor,3G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,28.5434365,77.3303043,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,17.47278883,78.38476046,Telangana
Vodafone,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,23.2576569,77.3972749,Madhya Pradesh
Airtel,Outdoor,4G,5,Satisfactory,21.24025462,81.64558252,Chhattisgarh
Vodafone,Indoor,4G,1,Call Dropped,21.2354189,72.816569,Gujarat
BSNL,Indoor,2G,2,Poor Voice Quality,11.7628676,76.0027989,Kerala
BSNL,Indoor,4G,5,Satisfactory,12.9448802,80.1527058,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,Unknown,5,Satisfactory,28.6316708,77.2049926,NCT
Airtel,Indoor,2G,2,Poor Voice Quality,13.13649089,80.18090167,Tamil Nadu
Vodafone,Indoor,Unknown,5,Satisfactory,19.2514493,72.979025,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.73095656,73.85747018,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,26.83158243,75.83102397,Rajasthan
Idea,Indoor,Unknown,1,Call Dropped,18.47862905,73.85948396,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,17.47262177,78.38461116,Telangana
Airtel,Indoor,Unknown,5,Satisfactory,17.4417914,78.3778207,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.47262177,78.38461116,Telangana
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Call Dropped,-1,-1,NA
RJio,Indoor,4G,2,Call Dropped,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,28.5434377,77.33032,Uttar Pradesh
RJio,Travelling,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,Unknown,5,Satisfactory,22.39120828,87.73807306,West Bengal
Airtel,Indoor,4G,5,Satisfactory,28.6456994,77.1630868,NCT
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Other,Outdoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,23.27302963,77.38250848,Madhya Pradesh
RJio,Outdoor,4G,4,Satisfactory,23.27302963,77.38250848,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27302963,77.38250848,Madhya Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,28.3698061,76.8939339,Haryana
Airtel,Outdoor,4G,4,Satisfactory,20.71286837,81.53706362,Chhattisgarh
Airtel,Outdoor,2G,4,Satisfactory,20.71286837,81.53706362,Chhattisgarh
Airtel,Indoor,4G,5,Satisfactory,28.3698061,76.8939339,Haryana
RJio,Indoor,4G,5,Satisfactory,19.1135654,72.86915159,Maharashtra
Idea,Outdoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,12.9448802,80.1527058,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,19.2366491,72.8436838,Maharashtra
Idea,Outdoor,3G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,4G,4,Satisfactory,12.9912697,77.7291328,Karnataka
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,22.21250187,84.86061308,Odisha
Airtel,Indoor,3G,4,Satisfactory,13.0191758,80.1883256,Tamil Nadu
RJio,Indoor,4G,1,Call Dropped,17.47270103,78.38475726,Telangana
BSNL,Indoor,Unknown,2,Poor Voice Quality,26.8347637,80.9322033,Uttar Pradesh
BSNL,Outdoor,3G,4,Satisfactory,26.18744206,78.16605339,Madhya Pradesh
Idea,Outdoor,3G,2,Poor Voice Quality,31.25139841,77.91984411,Himachal Pradesh
Idea,Indoor,2G,4,Satisfactory,31.26461699,77.94444226,Himachal Pradesh
RJio,Indoor,4G,4,Satisfactory,19.2073781,73.1857788,Maharashtra
Airtel,Travelling,4G,3,Satisfactory,14.09812136,77.28359911,Karnataka
RJio,Indoor,4G,4,Satisfactory,23.27302963,77.38250848,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27302963,77.38250848,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.2671808,77.41728211,Madhya Pradesh
Idea,Outdoor,3G,5,Satisfactory,-1,-1,NA
Idea,Travelling,Unknown,5,Satisfactory,-1,-1,NA
Vodafone,Travelling,4G,4,Satisfactory,28.58648632,77.22253686,NCT
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
Idea,Indoor,4G,2,Poor Voice Quality,23.2281702,77.4190964,Madhya Pradesh
Vodafone,Indoor,2G,3,Poor Voice Quality,18.48744406,74.13119357,Maharashtra
